"","date","yn","day","night","dd","month","year"
"2362",2022-03-18,0,0,0,0,3,2022
"2363",2022-03-19,0,0,0,0,3,2022
"2364",2022-03-20,1,0,0,1,3,2022
"2365",2022-03-21,0,0,0,0,3,2022
"2366",2022-03-22,0,0,0,0,3,2022
"2367",2022-03-23,0,0,0,0,3,2022
"2368",2022-03-24,0,0,0,0,3,2022
"2369",2022-03-25,0,0,0,0,3,2022
"2370",2022-03-26,0,0,0,0,3,2022
"2371",2022-03-27,0,0,0,0,3,2022
"2372",2022-03-28,1,1,0,0,3,2022
"2373",2022-03-29,0,0,0,0,3,2022
"2374",2022-03-30,0,0,0,0,3,2022
"2375",2022-03-31,0,0,0,0,3,2022
"2376",2022-04-01,0,0,0,0,4,2022
"2377",2022-04-02,1,1,0,0,4,2022
"2378",2022-04-03,1,0,0,1,4,2022
"2379",2022-04-04,0,0,0,0,4,2022
"2380",2022-04-05,0,0,0,0,4,2022
"2381",2022-04-06,1,1,0,1,4,2022
"2382",2022-04-07,1,1,0,1,4,2022
"2383",2022-04-08,0,0,0,0,4,2022
"2384",2022-04-09,0,0,0,0,4,2022
"2385",2022-04-10,0,0,0,0,4,2022
"2386",2022-04-11,1,1,0,0,4,2022
"2387",2022-04-12,0,0,0,0,4,2022
"2388",2022-04-13,0,0,0,0,4,2022
"2389",2022-04-14,0,0,0,0,4,2022
"2390",2022-04-15,1,0,0,1,4,2022
"2391",2022-04-16,0,0,0,0,4,2022
"2392",2022-04-17,0,0,0,0,4,2022
"2393",2022-04-18,1,1,0,1,4,2022
"2394",2022-04-19,0,0,0,0,4,2022
"2395",2022-04-20,0,0,0,0,4,2022
"2396",2022-04-21,0,0,0,0,4,2022
"2397",2022-04-22,1,1,0,0,4,2022
"2398",2022-04-23,1,1,0,0,4,2022
"2399",2022-04-24,0,0,0,0,4,2022
"2400",2022-04-25,1,0,0,1,4,2022
"2401",2022-04-26,0,0,0,0,4,2022
"2402",2022-04-27,0,0,0,0,4,2022
"2403",2022-04-28,0,0,0,0,4,2022
"2404",2022-04-29,0,0,0,0,4,2022
"2405",2022-04-30,0,0,0,0,4,2022
"2406",2022-05-01,0,0,0,0,5,2022
"2407",2022-05-02,0,0,0,0,5,2022
"2408",2022-05-03,0,0,0,0,5,2022
"2409",2022-05-04,1,1,0,0,5,2022
"2410",2022-05-05,1,1,0,0,5,2022
"2411",2022-05-06,0,0,0,0,5,2022
"2412",2022-05-07,0,0,0,0,5,2022
"2413",2022-05-08,0,0,0,0,5,2022
"2414",2022-05-09,1,1,0,0,5,2022
"2415",2022-05-10,0,0,0,0,5,2022
"2416",2022-05-11,0,0,0,0,5,2022
"2417",2022-05-12,0,0,0,0,5,2022
"2418",2022-05-13,0,0,0,0,5,2022
"2419",2022-05-14,0,0,0,0,5,2022
"2420",2022-05-15,0,0,0,0,5,2022
"2421",2022-05-16,0,0,0,0,5,2022
"2422",2022-05-17,0,0,0,0,5,2022
"2423",2022-05-18,0,0,0,0,5,2022
"2424",2022-05-19,0,0,0,0,5,2022
"2425",2022-05-20,0,0,0,0,5,2022
"2426",2022-05-21,0,0,0,0,5,2022
"2427",2022-05-22,0,0,0,0,5,2022
"2428",2022-05-23,0,0,0,0,5,2022
"2429",2022-05-24,0,0,0,0,5,2022
"2430",2022-05-25,0,0,0,0,5,2022
"2431",2022-05-26,1,1,0,1,5,2022
"2432",2022-05-27,1,1,0,1,5,2022
"2433",2022-05-28,1,1,0,0,5,2022
"2434",2022-05-29,0,0,0,0,5,2022
"2435",2022-05-30,0,0,0,0,5,2022
"2436",2022-05-31,0,0,0,0,5,2022
"2437",2022-06-01,0,0,0,0,6,2022
"2438",2022-06-02,0,0,0,0,6,2022
"2439",2022-06-03,0,0,0,0,6,2022
"2440",2022-06-04,0,0,0,0,6,2022
"2441",2022-06-05,0,0,0,0,6,2022
"2442",2022-06-06,0,0,0,0,6,2022
"2443",2022-06-07,0,0,0,0,6,2022
"2444",2022-06-08,1,1,0,0,6,2022
"2445",2022-06-09,0,0,0,0,6,2022
"2446",2022-06-10,0,0,0,0,6,2022
"2447",2022-06-11,0,0,0,0,6,2022
"2448",2022-06-12,1,1,0,0,6,2022
"2449",2022-06-13,0,0,0,0,6,2022
"2450",2022-06-14,0,0,0,0,6,2022
"2451",2022-06-15,0,0,0,0,6,2022
"2452",2022-06-16,0,0,0,0,6,2022
"2453",2022-06-17,0,0,0,0,6,2022
"2454",2022-06-18,0,0,0,0,6,2022
"2455",2022-06-19,0,0,0,0,6,2022
"2456",2022-06-20,0,0,0,0,6,2022
"2457",2022-06-21,0,0,0,0,6,2022
"2458",2022-06-22,1,0,0,1,6,2022
"2459",2022-06-23,1,0,0,1,6,2022
"2460",2022-06-24,1,0,0,1,6,2022
"2461",2022-06-25,1,1,0,0,6,2022
"2462",2022-06-26,1,1,0,1,6,2022
"2463",2022-06-27,0,0,0,0,6,2022
"2464",2022-06-28,0,0,0,0,6,2022
"2465",2022-06-29,0,0,0,0,6,2022
"2466",2022-06-30,0,0,0,0,6,2022
"2467",2022-07-01,0,0,0,0,7,2022
"2468",2022-07-08,0,0,0,0,7,2022
"2469",2022-07-09,0,0,0,0,7,2022
"2470",2022-07-10,0,0,0,0,7,2022
"2471",2022-07-11,1,0,0,1,7,2022
"2472",2022-07-12,1,0,0,1,7,2022
"2473",2022-07-13,1,1,0,0,7,2022
"2474",2022-07-14,1,1,0,0,7,2022
"2475",2022-07-15,0,0,0,0,7,2022
"2476",2022-07-16,0,0,0,0,7,2022
"2477",2022-07-17,0,0,0,0,7,2022
"2478",2022-07-18,1,1,0,1,7,2022
"2479",2022-07-19,0,0,0,0,7,2022
"2480",2022-07-20,0,0,0,0,7,2022
"2481",2022-07-21,0,0,0,0,7,2022
"2482",2022-07-22,0,0,0,0,7,2022
"2483",2022-07-23,0,0,0,0,7,2022
"2484",2022-07-24,1,1,0,0,7,2022
"2485",2022-07-25,1,1,0,1,7,2022
"2486",2022-07-26,0,0,0,0,7,2022
"2487",2022-07-27,0,0,0,0,7,2022
"2488",2022-07-28,0,0,0,0,7,2022
"2489",2022-07-29,0,0,0,0,7,2022
"2490",2022-07-30,1,1,0,0,7,2022
"2491",2022-07-31,0,0,0,0,7,2022
